user,item,score
517,5016,30.0
517,2424,30.0
517,2987,10.0
517,26614,50.0
517,1136,40.0
517,500,100.0
517,140359,60.0
517,1262,80.0
517,2141,30.0
517,1230,30.0
517,539,60.0
517,64249,40.0
517,1247,50.0
517,919,90.0
517,2431,50.0
517,59725,10.0
517,4022,80.0
517,34,100.0
517,914,90.0
517,6550,10.0
517,36517,50.0
517,59501,80.0
517,899,90.0
517,2717,30.0
517,45720,10.0
517,45447,10.0
517,63113,10.0
517,49272,30.0
517,955,20.0
517,91488,80.0
517,1784,60.0
517,592,60.0
517,56775,40.0
517,131656,50.0
517,1921,20.0
517,41566,100.0
517,43560,60.0
517,1010,60.0
517,5418,60.0
517,1702,50.0
517,508,70.0
517,5299,40.0
517,73290,40.0
517,7162,50.0
517,920,80.0
517,5956,20.0
517,673,40.0
517,64034,80.0
517,88810,50.0
517,910,80.0
517,135143,70.0
517,66203,10.0
517,51255,20.0
517,147380,20.0
517,3448,70.0
517,527,70.0
517,1967,20.0
517,2142,40.0
517,38038,50.0
517,3105,40.0
517,8665,50.0
517,368,60.0
517,357,100.0
517,597,60.0
517,62293,40.0
517,4308,20.0
517,8361,50.0
517,2115,60.0
517,2011,80.0
517,1566,10.0
517,56941,40.0
517,3489,50.0
517,4027,60.0
517,52435,60.0
517,3257,80.0
517,1029,80.0
517,5013,100.0
517,4545,10.0
517,40815,60.0
517,165,50.0
517,1641,90.0
517,2384,90.0
517,5502,20.0
517,91653,60.0
517,2002,30.0
517,1015,70.0
517,4327,20.0
517,7046,10.0
517,82169,90.0
517,457,50.0
517,6662,70.0
517,60069,50.0
517,40629,10.0
517,164909,20.0
517,4018,20.0
517,8969,40.0
517,318,80.0
517,81845,70.0
517,3147,80.0
517,260,70.0
517,3549,60.0
517,80969,80.0
517,364,90.0
517,953,90.0
517,916,60.0
517,938,60.0
517,1955,50.0
517,1945,20.0
517,158,40.0
517,48738,20.0
517,4361,20.0
517,1380,20.0
517,1381,10.0
517,509,70.0
517,480,20.0
517,491,20.0
517,5991,50.0
517,745,50.0
517,2052,10.0
517,3418,20.0
517,95167,50.0
517,68954,100.0
517,4039,30.0
517,616,100.0
517,1304,40.0
517,3675,90.0
517,750,20.0
517,2054,30.0
517,66097,20.0
517,84847,10.0
517,2090,40.0
517,277,100.0
517,1947,30.0
517,1148,60.0
517,3996,10.0
517,2096,80.0
517,2028,60.0
517,110,30.0
517,119155,60.0
517,2716,40.0
517,1911,30.0
517,4014,70.0
517,2671,60.0
517,8874,20.0
517,87483,40.0
517,2080,80.0
517,1287,10.0
518,1371,10.0
518,468,60.0
518,6333,90.0
518,31,20.0
518,2353,80.0
518,1747,80.0
518,1597,70.0
518,1276,90.0
518,1380,40.0
518,1372,80.0
518,1215,80.0
518,3753,50.0
518,1275,80.0
518,24,50.0
518,2289,100.0
518,3418,60.0
518,3897,90.0
518,6377,100.0
518,6323,90.0
519,59369,100.0
519,69122,100.0
519,4025,100.0
519,3717,70.0
519,4447,70.0
519,4963,80.0
519,104211,100.0
519,33679,70.0
519,72998,80.0
519,69406,60.0
519,88163,100.0
519,318,100.0
519,51935,100.0
519,3948,80.0
519,56367,80.0
519,3408,100.0
520,10,80.0
520,4447,80.0
520,2321,80.0
520,1200,100.0
520,1198,100.0
520,1801,80.0
520,471,100.0
520,2542,80.0
520,5952,70.0
520,3529,80.0
520,924,60.0
520,551,90.0
520,4370,80.0
520,1080,80.0
520,2405,80.0
520,66934,100.0
520,235,70.0
520,858,40.0
520,2012,80.0
520,1625,80.0
520,2134,70.0
520,3469,80.0
520,485,80.0
520,2918,80.0
520,8972,80.0
520,4973,100.0
520,520,80.0
520,541,100.0
520,48385,70.0
520,1215,100.0
520,2617,100.0
520,7036,100.0
520,63113,50.0
520,1425,70.0
520,8644,80.0
520,7812,70.0
520,3462,80.0
520,2423,100.0
520,49272,60.0
520,2094,60.0
520,2701,50.0
520,1265,100.0
520,2470,80.0
520,6365,70.0
520,3793,80.0
520,1270,100.0
520,3745,100.0
520,586,80.0
520,3809,60.0
520,19,20.0
520,344,20.0
520,368,60.0
520,5349,80.0
520,253,80.0
520,256,60.0
520,468,70.0
520,5669,70.0
520,3510,80.0
520,6979,80.0
520,7373,80.0
520,4011,90.0
520,2161,90.0
520,1197,100.0
520,72998,90.0
520,61240,40.0
520,1358,90.0
520,1580,100.0
520,7454,70.0
520,7458,40.0
520,333,80.0
520,1513,80.0
520,5618,80.0
520,1281,90.0
520,1748,90.0
520,4025,70.0
520,7101,80.0
520,7147,80.0
520,4677,80.0
520,33004,80.0
520,1610,80.0
520,1136,100.0
520,59784,80.0
520,7153,80.0
520,8796,50.0
520,589,90.0
520,5008,100.0
520,2501,80.0
520,750,100.0
520,73017,100.0
520,3751,80.0
520,3147,80.0
520,81845,100.0
520,1682,90.0
520,5903,70.0
520,1079,40.0
520,1250,80.0
520,2072,80.0
520,2571,100.0
520,1924,60.0
520,4979,80.0
520,356,70.0
520,45666,60.0
520,5459,80.0
520,4992,70.0
520,2827,60.0
520,4799,60.0
520,2657,50.0
520,2997,80.0
520,2528,80.0
520,911,80.0
520,1356,100.0
520,3039,100.0
520,1527,70.0
520,5378,40.0
520,5265,80.0
520,2985,60.0
520,3996,70.0
520,637,70.0
520,327,40.0
520,7367,80.0
520,34405,100.0
520,2011,80.0
520,1234,100.0
520,2006,70.0
520,2791,80.0
520,4306,80.0
520,329,70.0
520,60069,90.0
520,1214,100.0
520,42002,70.0
520,4022,70.0
520,6754,70.0
520,316,80.0
520,48780,70.0
520,4886,80.0
520,68157,90.0
520,2916,100.0
520,8961,80.0
520,4993,80.0
520,5956,60.0
520,2600,70.0
520,34048,100.0
520,1485,80.0
520,1240,80.0
520,2015,70.0
520,2010,100.0
520,3408,80.0
520,2115,60.0
521,1073,80.0
521,140,60.0
521,103,60.0
521,36,80.0
521,780,80.0
521,736,80.0
521,81,60.0
521,640,60.0
521,805,80.0
521,18,80.0
521,95,60.0
521,762,60.0
521,43,80.0
521,648,80.0
521,708,80.0
521,707,60.0
521,29,60.0
521,786,60.0
521,637,60.0
521,6,80.0
521,802,80.0
521,628,80.0
521,608,100.0
521,14,80.0
521,733,80.0
521,837,80.0
521,5,60.0
522,1371,80.0
522,1372,80.0
522,56367,40.0
522,66934,90.0
522,1214,100.0
522,79008,90.0
522,7361,80.0
522,3949,60.0
522,1,60.0
522,2628,60.0
522,1265,90.0
522,2028,100.0
522,6942,10.0
522,2542,90.0
522,2502,90.0
522,86345,100.0
522,1373,80.0
522,1393,80.0
522,2908,90.0
522,7036,50.0
522,5816,60.0
522,356,70.0
522,524,60.0
522,4226,70.0
522,2082,30.0
522,141,70.0
522,60684,100.0
522,2141,30.0
522,2094,30.0
522,4878,80.0
522,102445,90.0
522,89745,100.0
522,4011,80.0
522,2706,60.0
522,69122,80.0
522,50,90.0
522,54503,60.0
522,5464,80.0
522,3052,90.0
522,2918,90.0
522,58559,100.0
522,62849,100.0
522,82461,100.0
522,1356,90.0
522,70286,90.0
522,76093,70.0
522,529,60.0
522,68157,90.0
522,3578,80.0
522,1580,80.0
522,780,70.0
522,1196,90.0
522,480,70.0
522,296,100.0
522,96610,70.0
522,62,60.0
522,81834,70.0
522,44199,90.0
522,419,10.0
522,26614,80.0
522,2720,10.0
522,6283,80.0
522,46578,50.0
522,92535,100.0
522,1198,70.0
522,80463,90.0
522,69481,50.0
522,44665,90.0
522,5952,50.0
522,91529,80.0
522,1221,80.0
522,77455,80.0
522,97304,50.0
522,66665,80.0
522,81591,90.0
522,1136,90.0
522,1784,80.0
522,55765,70.0
522,1234,90.0
522,858,90.0
522,112852,100.0
522,2997,90.0
522,1376,70.0
522,71535,80.0
522,6016,90.0
522,3994,70.0
522,77561,80.0
522,2384,10.0
522,364,60.0
522,4734,70.0
522,1645,90.0
522,85414,80.0
522,1732,90.0
522,7153,70.0
522,2329,90.0
522,104069,100.0
522,1639,90.0
522,6378,80.0
522,33794,80.0
522,1210,80.0
522,55820,90.0
522,51662,20.0
522,2393,80.0
522,1374,90.0
522,954,70.0
522,4052,50.0
522,94959,90.0
522,1197,90.0
522,46976,70.0
522,541,50.0
522,88125,80.0
522,1036,80.0
522,2105,90.0
522,68205,20.0
522,8784,40.0
522,62434,40.0
522,87306,90.0
522,81845,100.0
522,57504,100.0
522,586,20.0
522,102125,70.0
522,2858,100.0
522,1704,90.0
522,5991,30.0
522,1270,100.0
522,91658,100.0
522,1302,70.0
522,48516,100.0
522,5944,80.0
522,96079,90.0
522,49272,100.0
522,778,80.0
522,608,60.0
522,110,80.0
522,2700,90.0
522,4963,90.0
522,1213,70.0
522,6539,100.0
522,2571,80.0
522,58295,90.0
522,84152,70.0
522,48738,70.0
522,38061,80.0
522,34405,80.0
522,3911,50.0
522,72998,20.0
522,86377,100.0
522,51255,80.0
522,86347,100.0
522,8874,80.0
522,329,90.0
522,588,80.0
522,110102,100.0
522,1291,90.0
522,1500,90.0
522,5010,70.0
522,1220,80.0
523,745,60.0
523,62336,100.0
523,4995,100.0
523,6350,80.0
523,104283,100.0
523,37729,100.0
523,116797,100.0
523,2959,90.0
523,8861,100.0
523,26776,90.0
523,52722,90.0
523,47610,100.0
523,1485,90.0
523,95167,90.0
523,5971,100.0
523,4973,100.0
523,33615,90.0
523,4014,100.0
523,103772,100.0
523,74458,100.0
523,3578,100.0
523,594,80.0
523,45722,90.0
523,4993,100.0
523,31658,100.0
523,127052,80.0
523,76093,100.0
523,56174,100.0
523,7153,100.0
523,92259,80.0
523,3949,90.0
523,587,90.0
523,5952,100.0
523,1704,100.0
523,56367,80.0
523,367,90.0
523,2,90.0
523,81591,70.0
523,152081,90.0
523,7361,100.0
523,7147,100.0
523,7143,100.0
523,150548,100.0
523,317,80.0
523,5444,80.0
523,102407,100.0
523,364,100.0
523,106782,100.0
523,103141,80.0
523,356,90.0
523,56757,100.0
524,923,60.0
524,1370,60.0
524,1246,60.0
524,1183,60.0
524,368,60.0
524,112,60.0
524,2019,80.0
524,913,60.0
524,485,80.0
524,786,60.0
524,445,60.0
524,1208,80.0
524,23,40.0
524,480,80.0
524,587,80.0
524,494,100.0
524,25,60.0
524,260,100.0
524,520,60.0
524,76,40.0
524,1240,80.0
524,839,60.0
524,707,60.0
524,1201,80.0
524,1250,80.0
524,737,60.0
524,318,20.0
524,95,80.0
524,329,60.0
524,32,60.0
524,1275,100.0
524,185,60.0
524,1220,60.0
524,349,100.0
524,762,40.0
524,832,80.0
524,1390,60.0
524,588,80.0
524,10,80.0
524,1047,80.0
524,172,60.0
524,208,20.0
524,880,40.0
524,161,100.0
524,1097,40.0
524,1231,80.0
524,586,60.0
524,1303,100.0
524,1136,100.0
524,168,40.0
524,969,60.0
524,1,80.0
524,1385,80.0
524,370,60.0
524,1210,60.0
524,1027,40.0
524,47,100.0
524,119,60.0
524,1233,100.0
524,6,80.0
524,86,60.0
524,1197,100.0
524,1291,100.0
524,805,80.0
524,372,40.0
524,924,80.0
524,592,60.0
524,196,60.0
524,553,80.0
524,474,80.0
524,1196,100.0
524,1254,60.0
524,464,40.0
524,736,60.0
524,1200,100.0
524,1101,60.0
524,1374,100.0
524,19,60.0
524,1214,60.0
524,338,40.0
524,1278,100.0
524,653,60.0
524,593,80.0
524,153,60.0
524,780,60.0
524,316,60.0
524,912,60.0
524,165,60.0
524,1234,80.0
524,541,100.0
524,1049,80.0
524,1266,100.0
524,235,80.0
524,1376,80.0
524,1198,100.0
524,110,60.0
524,454,60.0
524,733,80.0
524,377,100.0
525,59315,60.0
525,94959,90.0
525,152037,60.0
525,588,70.0
525,480,80.0
525,4370,50.0
525,46972,70.0
525,1079,90.0
525,39,90.0
525,112556,70.0
525,6942,90.0
525,33493,60.0
525,88125,70.0
525,58559,80.0
525,27611,80.0
525,3033,80.0
525,4718,20.0
525,558,50.0
525,6377,90.0
525,2687,60.0
525,112852,90.0
525,2324,80.0
525,1220,80.0
525,81845,80.0
525,5218,60.0
525,97921,80.0
525,7090,90.0
525,1282,70.0
525,48394,80.0
525,1136,90.0
525,5283,60.0
525,673,50.0
525,520,90.0
525,5013,90.0
525,8464,70.0
525,133419,50.0
525,5066,70.0
525,60684,70.0
525,5014,70.0
525,63113,60.0
525,5481,50.0
525,66097,70.0
525,27801,70.0
525,6890,70.0
525,2788,80.0
525,93721,90.0
525,98961,70.0
525,500,70.0
525,7762,80.0
525,86833,70.0
525,6564,40.0
525,76093,80.0
525,68237,90.0
525,158,70.0
525,2087,60.0
525,31658,80.0
525,1784,70.0
525,3977,60.0
525,4308,80.0
525,55269,70.0
525,96821,70.0
525,33615,60.0
525,72998,60.0
525,3979,10.0
525,112552,60.0
525,1951,60.0
525,72226,90.0
525,6296,80.0
525,2,70.0
525,2083,90.0
525,2858,80.0
525,69844,80.0
525,364,80.0
525,2987,80.0
525,3034,80.0
525,68954,70.0
525,81847,70.0
525,34162,70.0
525,53972,60.0
525,4226,80.0
525,4299,80.0
525,1381,50.0
525,1196,90.0
525,4963,90.0
525,596,30.0
525,5791,70.0
525,1380,90.0
525,616,70.0
525,1270,80.0
525,3948,40.0
525,134130,80.0
525,61024,40.0
525,2078,80.0
525,53123,80.0
525,2997,90.0
525,2145,70.0
525,6157,40.0
525,1517,60.0
525,42002,80.0
525,1035,90.0
525,74530,50.0
525,586,70.0
525,93510,80.0
525,4995,70.0
525,6503,70.0
525,2142,70.0
525,380,90.0
525,109487,80.0
525,4857,70.0
525,4246,70.0
525,899,90.0
525,66203,40.0
525,1307,70.0
525,1206,70.0
525,6807,80.0
525,3408,70.0
525,47,70.0
525,4992,40.0
525,5669,80.0
525,6218,70.0
525,110102,80.0
525,47382,60.0
525,97866,90.0
525,116797,80.0
525,5444,70.0
525,4054,60.0
525,2248,60.0
525,61240,80.0
525,356,80.0
525,8873,70.0
525,4248,70.0
525,6281,70.0
525,7451,90.0
525,4642,80.0
525,142488,70.0
525,44195,80.0
525,34,60.0
525,7022,70.0
525,3556,90.0
525,1527,90.0
525,7161,30.0
525,6385,80.0
525,88810,80.0
525,8917,60.0
525,6365,50.0
525,2571,80.0
525,89745,90.0
525,4069,60.0
525,223,70.0
525,527,80.0
525,5989,70.0
525,916,80.0
525,3916,90.0
525,7444,60.0
525,2572,80.0
525,35836,60.0
525,3481,80.0
525,2080,40.0
525,106696,70.0
525,48,60.0
525,953,70.0
525,4975,50.0
525,2942,70.0
525,37729,70.0
525,8910,90.0
525,79091,60.0
525,45517,60.0
525,135536,60.0
525,2657,90.0
525,111921,60.0
525,2006,70.0
525,98243,60.0
525,7361,70.0
525,94777,70.0
525,595,70.0
525,5064,80.0
525,377,70.0
525,157296,60.0
525,2161,70.0
525,4720,80.0
525,3549,70.0
525,1265,80.0
525,122904,70.0
525,3967,70.0
525,1566,70.0
525,76251,70.0
525,34072,70.0
525,8366,90.0
525,293,80.0
525,2947,80.0
525,2096,80.0
525,4025,80.0
525,111759,90.0
525,3969,50.0
525,3114,80.0
525,50,90.0
525,59126,60.0
525,40826,60.0
525,134853,80.0
525,79132,80.0
525,4014,80.0
525,70286,80.0
525,33794,60.0
525,52973,70.0
525,7438,80.0
525,117533,60.0
525,3882,70.0
525,2628,60.0
525,7285,70.0
525,4728,30.0
525,5266,70.0
525,96588,80.0
525,4896,60.0
525,74789,50.0
525,62,70.0
525,106642,80.0
525,3052,90.0
525,4015,40.0
525,8368,90.0
525,119145,90.0
525,1033,60.0
525,5380,70.0
525,8533,70.0
525,6936,80.0
525,54190,80.0
525,53996,40.0
525,8641,70.0
525,4823,60.0
525,107,70.0
525,2005,70.0
525,5956,60.0
525,367,70.0
525,5816,70.0
525,27706,60.0
525,3578,70.0
525,152081,60.0
525,2502,90.0
525,2018,30.0
525,3897,90.0
525,48385,20.0
525,5785,10.0
525,122892,40.0
525,57669,70.0
525,71264,60.0
525,2144,80.0
525,150,80.0
525,2918,90.0
525,3671,80.0
525,54272,30.0
525,62434,70.0
525,96610,80.0
525,594,30.0
525,5618,90.0
525,914,80.0
525,5991,90.0
525,4979,90.0
525,4022,70.0
525,4447,90.0
525,67734,40.0
525,1080,90.0
525,122886,80.0
525,4367,70.0
525,5903,80.0
525,95167,80.0
525,2048,70.0
525,8874,90.0
525,56367,90.0
525,56563,80.0
525,4306,70.0
525,5299,40.0
525,1947,60.0
525,1682,90.0
525,44191,70.0
525,1923,60.0
525,8376,80.0
525,37741,80.0
525,142997,70.0
525,292,70.0
525,41571,70.0
525,80549,90.0
525,1222,70.0
525,4639,50.0
525,69757,80.0
525,2746,70.0
525,71535,70.0
525,260,80.0
525,108932,70.0
525,7318,50.0
525,8784,80.0
525,52975,80.0
525,3483,80.0
525,1029,30.0
525,3301,70.0
525,49286,70.0
525,608,90.0
525,102407,70.0
525,5620,50.0
525,99149,80.0
525,5378,50.0
525,1032,50.0
525,63992,30.0
525,2081,70.0
525,2959,70.0
525,4018,50.0
525,920,70.0
525,69122,60.0
525,68358,60.0
525,48304,50.0
525,33166,80.0
525,49272,70.0
525,180,70.0
525,2394,60.0
525,4973,90.0
525,34150,20.0
525,6155,50.0
525,41566,70.0
525,1073,70.0
525,58998,80.0
525,54503,70.0
525,3489,70.0
525,46578,90.0
525,159817,90.0
525,3911,90.0
525,44199,90.0
525,2406,80.0
525,47999,80.0
525,3397,60.0
525,81834,80.0
525,783,40.0
525,48774,80.0
525,88163,80.0
525,140359,90.0
525,80463,80.0
525,48780,80.0
525,3421,80.0
525,45720,80.0
525,6874,90.0
525,6331,90.0
525,34405,80.0
525,3949,80.0
525,102445,50.0
525,1210,80.0
525,122882,90.0
525,3988,60.0
525,27660,60.0
525,97225,70.0
525,91529,70.0
525,33679,90.0
525,103228,80.0
525,70293,70.0
525,54881,70.0
525,457,70.0
525,902,80.0
525,97304,80.0
525,4734,80.0
525,733,80.0
525,40629,90.0
525,87232,70.0
525,78499,70.0
525,1198,80.0
525,1569,80.0
525,318,90.0
525,3825,60.0
525,2174,70.0
525,6711,80.0
525,1907,70.0
525,3000,80.0
525,122920,70.0
525,111362,70.0
525,6934,50.0
525,96079,80.0
525,109374,80.0
525,3793,60.0
525,8360,60.0
525,1197,90.0
525,54001,80.0
525,147384,80.0
525,8937,70.0
525,2089,60.0
525,1036,90.0
525,88140,70.0
525,69406,60.0
525,60766,80.0
525,106487,70.0
525,1688,70.0
525,2398,90.0
525,1088,90.0
525,236,80.0
525,597,80.0
525,551,80.0
525,26662,80.0
525,65261,60.0
525,68319,50.0
525,1394,80.0
525,102903,80.0
525,59784,60.0
525,51662,70.0
525,2139,70.0
525,1031,70.0
526,3448,100.0
526,1225,80.0
526,30707,60.0
526,109374,80.0
526,318,80.0
526,296,80.0
526,64957,60.0
526,4973,90.0
526,1202,80.0
526,778,80.0
526,2324,100.0
526,7147,90.0
526,106920,80.0
526,106916,80.0
526,96079,70.0
526,106100,90.0
526,151455,50.0
526,1961,80.0
526,128620,100.0
526,3967,100.0
526,608,90.0
526,3168,90.0
526,44555,80.0
526,112290,100.0
526,6807,100.0
526,1732,90.0
526,2959,80.0
526,134130,90.0
526,4979,80.0
526,68954,70.0
526,60069,80.0
526,2692,90.0
526,1307,70.0
526,63876,100.0
526,2028,60.0
526,60950,60.0
526,4027,100.0
526,55814,80.0
526,8961,80.0
527,2565,80.0
527,733,100.0
527,1254,80.0
527,2918,80.0
527,2150,80.0
527,1372,80.0
527,1663,80.0
527,1544,60.0
527,1017,80.0
527,1968,100.0
527,4289,20.0
527,1270,80.0
527,4232,80.0
527,2,80.0
527,1080,40.0
527,1810,80.0
527,1979,40.0
527,1848,80.0
527,590,100.0
527,2471,100.0
527,1196,100.0
527,1374,100.0
527,1994,80.0
527,1250,60.0
527,912,80.0
527,1210,100.0
527,1206,60.0
527,260,100.0
527,1246,80.0
527,780,80.0
527,3751,80.0
527,4896,100.0
527,919,100.0
527,1961,100.0
527,2288,100.0
527,5218,80.0
527,551,60.0
527,2355,100.0
527,1129,100.0
527,3072,80.0
527,2968,80.0
527,1997,100.0
527,2135,80.0
527,5040,80.0
527,4936,80.0
527,1333,100.0
527,3401,80.0
527,48,60.0
527,1097,100.0
527,2944,80.0
527,595,100.0
527,1407,60.0
527,4327,60.0
527,2947,80.0
527,2193,100.0
527,3448,100.0
527,480,100.0
527,2822,100.0
527,1376,80.0
527,2312,80.0
527,1282,60.0
527,3036,100.0
527,920,60.0
527,2138,80.0
527,4280,60.0
527,2866,80.0
527,1587,100.0
527,1566,80.0
527,329,80.0
527,2613,80.0
527,2455,100.0
527,2160,80.0
527,1287,80.0
527,454,100.0
527,4720,80.0
527,1035,100.0
527,1387,100.0
527,1371,80.0
527,1373,80.0
527,5039,100.0
527,2950,80.0
527,2367,60.0
527,1291,80.0
527,4638,100.0
527,1031,80.0
527,2872,100.0
527,913,80.0
527,3359,80.0
527,5540,100.0
527,1269,80.0
527,2528,80.0
527,1125,80.0
527,1258,100.0
527,1350,80.0
527,4508,60.0
527,1356,80.0
527,364,80.0
527,4912,100.0
527,2871,80.0
527,2366,60.0
527,3396,80.0
527,2421,80.0
527,3044,80.0
527,2054,60.0
527,2429,80.0
527,5060,100.0
527,3147,100.0
527,2470,100.0
527,593,100.0
527,3672,100.0
527,2085,60.0
527,2346,80.0
527,2716,80.0
527,969,80.0
528,1036,100.0
528,6377,40.0
528,6874,70.0
528,2763,70.0
528,1222,80.0
528,4011,100.0
528,1718,90.0
528,6006,70.0
528,2470,40.0
528,778,80.0
528,1704,100.0
528,44191,70.0
528,89745,70.0
528,1213,80.0
528,7438,70.0
528,5418,100.0
528,105504,90.0
528,4995,90.0
528,55721,100.0
528,457,80.0
528,3147,70.0
528,6157,50.0
528,94266,10.0
528,2571,100.0
528,88125,20.0
528,81591,30.0
528,59315,60.0
528,1,50.0
528,1225,70.0
528,75805,50.0
528,33794,90.0
528,8873,40.0
528,63876,30.0
528,3101,50.0
528,356,100.0
528,106782,80.0
528,589,80.0
528,1961,70.0
528,91529,90.0
528,55820,20.0
528,89492,90.0
528,296,80.0
528,3578,100.0
528,55290,20.0
528,91658,80.0
528,44199,80.0
528,67255,80.0
528,97921,70.0
528,110,100.0
529,786,100.0
529,661,60.0
529,32,100.0
529,95,80.0
529,260,100.0
529,7,40.0
529,743,60.0
529,761,20.0
529,104,60.0
529,711,60.0
529,780,80.0
529,1,60.0
529,736,80.0
529,637,60.0
529,788,60.0
529,784,20.0
529,141,60.0
529,1073,60.0
530,457,100.0
530,356,100.0
530,509,60.0
530,208,60.0
530,480,80.0
530,454,100.0
530,349,80.0
530,161,60.0
530,474,80.0
530,592,80.0
530,150,80.0
530,329,60.0
530,587,100.0
530,440,80.0
530,380,40.0
530,539,80.0
530,377,60.0
530,350,60.0
531,1259,100.0
531,2473,60.0
531,733,80.0
531,260,100.0
531,2640,60.0
531,3699,60.0
531,4993,100.0
531,10,80.0
531,1261,40.0
531,4447,60.0
531,1198,100.0
531,5349,100.0
531,1466,80.0
531,1291,100.0
531,4214,40.0
532,2028,100.0
532,589,80.0
532,1953,80.0
532,2288,80.0
532,858,100.0
532,1214,100.0
532,4351,60.0
532,2406,80.0
532,6,100.0
532,707,80.0
532,1213,100.0
532,1954,60.0
532,2959,100.0
532,111,80.0
532,1580,100.0
532,293,60.0
532,1233,100.0
532,4654,60.0
532,2366,80.0
532,4086,80.0
532,110,100.0
532,3147,100.0
532,318,80.0
532,1704,60.0
532,1291,100.0
532,2858,80.0
532,4210,100.0
532,1200,100.0
532,1198,80.0
532,480,80.0
532,4262,80.0
532,1343,100.0
532,1240,80.0
532,608,80.0
532,593,80.0
532,2571,100.0
532,527,100.0
532,1610,100.0
533,68954,100.0
533,2959,100.0
533,3727,100.0
533,1258,90.0
533,1215,100.0
533,52281,100.0
533,2288,100.0
533,1997,100.0
533,2160,70.0
533,127096,100.0
533,2571,100.0
533,61240,100.0
533,356,100.0
533,2502,80.0
533,4886,100.0
533,8874,60.0
533,54995,100.0
533,83134,100.0
533,1,100.0
533,119145,100.0
533,57274,100.0
533,80831,100.0
533,1214,80.0
533,1387,80.0
533,2918,70.0
534,62434,60.0
534,2628,70.0
534,60937,70.0
534,68954,60.0
534,2,90.0
534,2948,80.0
534,104,80.0
534,788,60.0
534,7153,90.0
534,3578,90.0
534,1894,70.0
534,53519,80.0
534,80166,70.0
534,1917,90.0
534,39715,70.0
534,132157,70.0
534,4728,90.0
534,97225,90.0
534,109487,70.0
534,2089,80.0
534,122882,60.0
534,79134,70.0
534,45499,80.0
534,4533,90.0
534,95441,30.0
534,60126,90.0
534,6874,90.0
534,27611,90.0
534,78893,30.0
534,133419,50.0
534,2993,70.0
534,27706,90.0
534,1580,80.0
534,44191,80.0
534,93326,40.0
534,1,80.0
534,59315,80.0
534,30825,100.0
534,72998,60.0
534,83134,90.0
534,2018,80.0
534,5621,70.0
534,107406,70.0
534,1097,80.0
534,5956,70.0
534,68358,90.0
534,101112,80.0
534,34162,100.0
534,91630,90.0
534,66785,90.0
534,66798,40.0
534,100163,90.0
534,79428,70.0
534,73268,80.0
534,112175,60.0
534,69122,80.0
534,111113,70.0
534,35836,80.0
534,77866,80.0
534,8644,70.0
534,47200,100.0
534,480,90.0
534,1784,70.0
534,8807,80.0
534,1801,90.0
534,1831,70.0
534,55768,70.0
534,1591,70.0
534,84772,80.0
534,5418,90.0
534,2291,80.0
534,37729,80.0
534,61289,90.0
534,89745,80.0
534,54259,90.0
534,108932,80.0
534,116668,70.0
534,57504,90.0
534,44,80.0
534,99117,90.0
534,61160,80.0
534,1923,90.0
534,6659,80.0
534,86644,80.0
534,90746,70.0
534,8917,80.0
534,130520,80.0
534,5313,80.0
534,2858,70.0
534,1682,100.0
534,500,90.0
534,223,80.0
534,2174,90.0
534,7254,90.0
534,4995,80.0
534,101142,80.0
534,60684,40.0
534,588,90.0
534,8874,90.0
534,367,80.0
534,93363,80.0
534,51255,90.0
534,136864,30.0
534,5459,70.0
534,1196,90.0
534,110553,60.0
534,93766,80.0
534,88785,70.0
534,653,80.0
534,1562,60.0
534,132046,90.0
534,32587,90.0
534,34,80.0
534,71264,90.0
534,1387,90.0
534,102686,60.0
534,8984,40.0
534,10,80.0
534,61132,80.0
534,4958,60.0
534,62113,90.0
534,87869,60.0
534,3300,90.0
534,31878,90.0
534,6754,80.0
534,87222,80.0
534,94777,70.0
534,5444,80.0
534,4896,80.0
534,86332,70.0
534,593,80.0
534,95167,60.0
534,112370,40.0
534,46972,80.0
534,57640,80.0
534,51412,70.0
534,4963,80.0
534,88140,70.0
534,27368,70.0
534,113532,70.0
534,79592,40.0
534,6863,80.0
534,64957,90.0
534,70183,70.0
534,1907,80.0
534,74530,50.0
534,4874,90.0
534,5219,80.0
534,2115,80.0
534,117529,70.0
534,79695,80.0
534,102125,60.0
534,2011,90.0
534,99114,40.0
534,70336,60.0
534,7090,90.0
534,6373,70.0
534,442,80.0
534,104129,90.0
534,1377,70.0
534,103772,80.0
534,32031,80.0
534,2716,90.0
534,1291,90.0
534,69436,60.0
534,2700,70.0
534,2324,100.0
534,4446,80.0
534,3159,70.0
534,1517,80.0
534,2054,80.0
534,45186,80.0
534,4366,90.0
534,103249,80.0
534,5449,100.0
534,103253,30.0
534,106489,60.0
534,43836,70.0
534,63113,70.0
534,46335,60.0
534,1036,90.0
534,45431,70.0
534,45672,80.0
534,79132,90.0
534,2706,90.0
534,76251,90.0
534,1033,90.0
534,81229,80.0
534,2640,80.0
534,98491,80.0
